"r2q1rk1/ppp1b2p/2b1p3/4Ppp1/8/2NBP3/PP3PPP/2RQ1RK1 w - - 1 15","d1h5 d8d3","696","advantage hangingPiece middlegame oneMove"
"4R3/6pk/p6p/3q1p1Q/3n4/3P2PP/5P2/6K1 w - - 5 35","g1f1 d5h1","648","endgame mate mateIn1 oneMove"
"5k2/5p2/8/pp2Q2p/4pPP1/4P1P1/PPq2r2/K2r3R w - - 3 35","h1d1 c2d1","684","endgame mate mateIn1 oneMove"
"4r3/p1p3pk/1p5p/5q2/7N/1Q4P1/PPP2PP1/3rR1K1 w - - 0 27","h4f5 e8e1 g1h2 e1h1","791","endgame hangingPiece mate mateIn2 short"
"5rk1/4R3/3B2K1/1p1b4/p2P4/P1P4p/8/8 b - - 5 47","f8f2 e7e8 f2f8 e8f8","776","endgame mate mateIn2 short"
"4k3/pp2np1p/4pnr1/q7/b2PpNPQ/P6P/1BrR1P2/2K2B1R w - - 0 18","d2c2 a5e1","785","master mate mateIn1 middlegame oneMove"
"r5kr/p3Qpp1/b1pn3p/3p1B2/8/P4NPP/1q2RP1K/8 b - - 3 26","a8e8 e7e8 d6e8 e2e8","795","kingsideAttack mate mateIn2 middlegame short"
"5k2/R7/5Kpp/p4p2/r6P/5P2/8/8 b - - 3 43","a4d4 a7a8 d4d8 a8d8","709","endgame mate mateIn2 rookEndgame short"
"4r1k1/p1p2p1p/1pP2p2/8/8/5B1K/PPPq2pP/R5R1 b - - 1 23","e8e3 g1g2 d2g2 h3g2","763","crushing endgame fork short"
"2br2k1/Q1p2pp1/4pn2/6N1/8/2q1B3/P4PPP/5RK1 w - - 3 20","f1c1 c3c1 e3c1 d8d1","778","backRankMate mate mateIn2 middlegame sacrifice short"
"3q1r1k/5p1p/r4Pp1/1p1p4/2p2R1Q/2p4P/6P1/5R1K b - - 3 35","f8g8 h4h7 h8h7 f4h4","797","attraction endgame mate mateIn2 sacrifice short"
"2r5/p2kbp2/4p2p/q2pP1pQ/N7/6P1/PP4PP/2R3K1 w - - 0 23","c1c8 a5e1","708","endgame mate mateIn1 oneMove"
"1r1q2kb/5r1p/p1p3nP/2BB4/4p3/1Q6/PP3PP1/2KR3R b - - 0 26","b8b3 d5f7 g8f7 d1d8","729","advantage discoveredAttack kingsideAttack middlegame short"
"8/8/8/8/R2n2P1/5k1P/1r6/5K2 w - - 0 55","a4d4 b2b1 d4d1 b1d1","700","endgame mate mateIn2 rookEndgame short"
"2r2k2/ppq2ppp/8/1B4P1/3p1P1P/1b6/2R1Q3/2K1R3 b - - 0 25","b3c2 e2e8 c8e8 e1e8","720","endgame mate mateIn2 sacrifice short"
"8/7k/8/p6P/6P1/8/P1p2RK1/2r5 w - - 0 58","g4g5 c1g1 g2g1 c2c1q","790","advancedPawn attraction crushing endgame promotion rookEndgame short"
"3r2k1/6bp/4r1p1/QB3p2/5B2/1Pp2PP1/P1P4P/1K1q3R w - - 5 32","h1d1 d8d1 f4c1 d1c1 b1c1 e6e1","731","attraction long mate mateIn3 middlegame queensideAttack"
"r1b1k2r/1ppqnppp/1b3n2/1P2NP2/4P3/BQpP4/4N1PP/R3KB1R b KQkq - 0 15","d7d8 b3f7","760","attackingF2F7 mate mateIn1 oneMove opening"
"2kr1b1r/ppp1pppp/8/3q1bN1/1nPP4/4B3/PP1Q1PPP/2KR1B1R w - - 1 12","c4d5 b4a2","754","mate mateIn1 oneMove opening queensideAttack"
"8/8/8/8/4p3/1k6/5r2/1K2R3 w - - 18 52","e1e4 f2f1 e4e1 f1e1","727","endgame mate mateIn2 rookEndgame short"
"5k2/R4p2/5Kp1/p6p/7P/rP4P1/8/8 b - - 9 41","a3b3 a7a8 b3b8 a8b8","758","endgame mate mateIn2 rookEndgame short"
"8/8/k1r2p2/1R2n1p1/P1p1P1P1/6KP/8/2R5 w - - 0 52","g3f2 e5d3 f2e3 d3c1","712","crushing endgame fork master short"
"3r1rk1/1p3Npp/p1nP1b2/5b2/2B2P2/8/PP2RKPP/4R3 b - - 0 20","f8f7 e2e8 d8e8 e1e8","766","kingsideAttack mate mateIn2 middlegame pin short"
"4r2k/R7/5N1p/p7/5p2/1P5P/P4PPK/2r5 b - - 5 44","e8f8 a7h7","733","arabianMate endgame mate mateIn1 oneMove"
"r5k1/1b3ppp/4p3/7P/p1P2q2/Q7/1PB5/2K1R2R w - - 1 36","a3e3 f4e3 e1e3 b7h1","763","advantage middlegame short"
"r3kb2/5p2/b2p2p1/p1nPp1B1/P1p1P3/2P3N1/3K4/3B2R1 b q - 5 30","c5a4 d1a4 a6b5 a4b5","774","bodenMate hangingPiece mate mateIn2 middlegame short"
"1r4k1/3r1ppp/RR6/2p5/P6P/6P1/5PK1/8 b - - 0 40","b8b6 a6a8 b6b8 a8b8 d7d8 b8d8","728","backRankMate endgame long mate mateIn3 rookEndgame"
"5k2/R5p1/p3K2p/1r6/5P2/8/8/8 b - - 10 48","a6a5 a7a8 b5b8 a8b8","713","endgame mate mateIn2 rookEndgame short"
"8/8/8/p1p3k1/Pp1pK1Pp/1P1P3P/8/8 w - - 2 46","e4e5 c5c4 b3c4 b4b3 c4c5 b3b2 c5c6 b2b1q","748","advancedPawn crushing endgame pawnEndgame promotion veryLong"
"8/7p/6p1/1p6/k2KP3/P7/6PP/8 b - - 2 40","a4a3 e4e5 b5b4 e5e6 b4b3 e6e7","785","advancedPawn crushing endgame long pawnEndgame quietMove"
"3k4/1p4pp/p4p2/3p4/1P1PnN1P/4R1P1/3r4/6K1 b - - 2 31","d2d4 f4e6 d8e7 e6d4","785","advantage endgame fork master masterVsMaster short superGM"
"r4k2/p6R/7p/3pp3/8/7P/P4PPK/8 b - - 1 40","d5d4 h7h8 f8f7 h8a8","725","crushing endgame rookEndgame short skewer"
"3r2k1/5ppp/8/8/1BR5/2P3bP/1P4P1/3r2RK w - - 5 35","c4g4 d1g1 h1g1 d8d1","740","attraction endgame mate mateIn2 short"
"rnbqk1nr/ppp2p1p/3p2p1/3Qb3/2B1P3/2N5/PPP2PPP/R1B1K1NR b KQkq - 1 6","g8f6 d5f7","759","attackingF2F7 mate mateIn1 oneMove opening"
"5k1r/4rnp1/1pQ4p/p7/2pq4/2N2R2/PP3PPP/R5K1 w - - 0 23","a1d1 d4d1 c3d1 e7e1","789","backRankMate mate mateIn2 middlegame sacrifice short"
"Q5bk/2p3bp/p3q3/8/4p3/8/PPPB3P/1K5R w - - 0 25","h1e1 e6a2 b1c1 a2a1","724","endgame mate mateIn2 short"
"r2qkb1r/ppp2ppp/5n2/4P3/2B3b1/5Q2/PP3PPP/RNB1K2R w KQkq - 1 10","f3f4 d8d1","732","mate mateIn1 oneMove opening"
"r2q1rk1/1pp1bppp/p3b3/3nP3/2BP4/8/PP3PPP/RNBQR1K1 w - - 1 13","b1c3 d5c3 b2c3 e6c4","771","advantage discoveredAttack opening short"
"8/8/1P4p1/8/5k2/4pp2/8/5K2 b - - 1 54","e3e2 f1f2 g6g5 b6b7 f4e4 b7b8q","795","advancedPawn crushing defensiveMove endgame long pawnEndgame promotion"
"2k5/1ppr1p1b/pbnp3Q/3Pp1B1/4q3/1BP5/PP4PK/R7 b - - 0 23","c6a5 h6f8 d7d8 f8d8","759","mate mateIn2 middlegame queensideAttack short"
"8/6p1/1R1Bp1k1/R3Pp2/7p/6bP/4r1P1/6K1 w - - 3 41","g1f1 e2e1","742","endgame mate mateIn1 oneMove"
"2k5/7R/1pK1p3/p1p5/8/PP2r3/8/8 b - - 12 42","e3b3 h7h8","791","endgame mate mateIn1 oneMove rookEndgame"
"5rk1/2q2ppp/p2bb3/1ppQn3/4PB2/2P5/P1B2PPP/RN2R1K1 w - - 3 19","d5d2 e5f3 g2f3 d6f4","753","advantage discoveredAttack kingsideAttack master middlegame short"
"1k6/1p4p1/pP6/4q3/2bpP2K/2p4P/4r1B1/1R3Q2 b - - 4 39","e2g2 f1f8 e5e8 f8e8","747","endgame mate mateIn2 short"
"2kr1r2/3q4/p1p4p/1p5N/1PP2p2/1Q1n3P/P3pPPB/1R1R2K1 w - - 0 29","d1d3 d7d3 b3d3 d8d3","717","crushing middlegame short"
"r5k1/1p3qpp/p3b1n1/8/4B3/B1Q5/PP4PP/3R3K b - - 0 28","a8c8 c3c8 e6c8 d1d8","787","crushing middlegame sacrifice short"
"rn2kb1r/ppp3pp/5p2/4B3/2B5/2NP1P1b/PPP4P/R5KR w kq - 0 14","e5c7 f8c5 d3d4 c5d4","773","bodenMate mate mateIn2 middlegame short"
"r2bk2r/1N2npp1/p1pRp3/4P1Pp/2P3b1/B4N2/PP3P2/3R2K1 b kq - 3 23","g4f3 d6d8 a8d8 d1d8","760","mate mateIn2 middlegame short"
"1r3rk1/p4ppp/3bb3/8/3Q4/PP6/KB5P/R7 b - - 0 30","b8b3 d4g7","767","mate mateIn1 middlegame oneMove"
"1Q6/p4r1p/4q1pk/3P4/P1b5/1P6/1B1P2PP/5RK1 w - - 1 33","f1f7 e6e1 f7f1 e1f1","759","endgame mate mateIn2 short"
"3r1rk1/pp3pb1/2p3p1/4p1Rp/1P2Pn1P/PBBqKP2/2QP1P2/7R w - - 3 20","c2d3 d8d3","797","hookMate mate mateIn1 middlegame oneMove"
"r1r3k1/6pp/4p3/1Q2Bp2/p2P4/b1q1P3/R4PPP/1R4K1 w - - 0 25","b5d7 c3c1 b1c1 c8c1","786","backRankMate mate mateIn2 middlegame sacrifice short"
"4r3/4P1Bk/3p2q1/R4N2/5P2/P6p/B5PP/5R1K w - - 1 32","a2b1 g6g2","729","mate mateIn1 middlegame oneMove"
"1q4k1/2r2ppp/1Q1R4/p1p1r3/2P1P3/1P3P2/P5PP/6K1 b - - 2 23","b8b6 d6d8 e5e8 d8e8","735","backRankMate endgame mate mateIn2 queenRookEndgame short"
"4rrk1/1p3pp1/p1p3qp/2P5/3Pb1R1/1P2P2P/1P2Q1P1/4R1K1 b - - 2 24","g6h5 g4g7 g8g7 e2h5","713","advantage discoveredAttack kingsideAttack middlegame short"
"2r3k1/5pp1/p3p2p/3p4/nPB1bP2/P3R2P/6P1/2R3K1 b - - 0 28","c8c4 c1c4 d5c4 e3e4","755","advantage capturingDefender endgame short"
"8/2k5/1p4p1/p1p1r1Pp/P1P1p2P/2P1K3/8/5R2 b - - 8 38","e5f5 f1f5 g6f5 g5g6 c7d6 g6g7","784","advancedPawn crushing endgame long rookEndgame"
"2r5/4kp1p/b1rp1bp1/4p3/1p2P3/2P1BP2/PPRRN1PP/2K5 w - - 6 26","c3b4 c6c2 d2c2 c8c2 c1c2 a6e2","757","advantage long master middlegame queensideAttack"
"2k5/2q2p2/1N3p1p/4p3/PQ2P3/1P1r2P1/1P6/4K3 b - - 2 41","c8d8 b4f8","704","endgame mate mateIn1 oneMove"
"3rr1k1/pn2bppp/5n2/2p1R1N1/BP6/P1P5/5PPP/1RB3K1 w - - 1 18","a4e8 d8d1 e5e1 d1e1","763","backRankMate mate mateIn2 middlegame short"
"4r1k1/1b2q1bp/p1n3p1/1BNp4/1P6/2P5/P4PPP/RN1Q2K1 w - - 0 21","b5c6 e7e1 d1e1 e8e1","738","backRankMate mate mateIn2 middlegame short"
"5rk1/pR4p1/8/8/7p/2P1r1nP/PP4P1/4R1K1 w - - 0 26","e1e3 f8f1 g1h2 f1h1","761","endgame hookMate mate mateIn2 short"
"3q2k1/r4prp/1p1N3R/p1pPp3/PnP1P3/7Q/1P4P1/1B4K1 b - - 2 30","d8g5 h3c8 g5d8 c8d8","714","mate mateIn2 middlegame short"
"2r3k1/6pp/1pr1p3/p1np2P1/P1P2P2/1P1R3P/6BK/4R3 w - - 1 31","c4d5 c5d3 d5c6 d3e1","798","crushing endgame hangingPiece short"
"8/5N1p/p7/4R3/3Pb3/4k1P1/r1P5/6K1 w - - 1 37","f7g5 a2a1 g1h2 a1h1","741","endgame mate mateIn2 short"
"5rk1/p1pqb1p1/1p2p2p/8/4Q3/2N4R/P1P3PP/1R5K w - - 3 24","b1d1 d7d1 c3d1 f8f1","744","backRankMate mate mateIn2 middlegame sacrifice short"
"2r4r/2qnk3/p2p4/3Pp1p1/1p2n3/6B1/PPPQB1P1/2KR1R2 w - - 1 22","d2e3 c7c2","727","mate mateIn1 middlegame oneMove queensideAttack"
"8/3k4/1p3Kp1/2p3P1/p1P5/P7/8/8 b - - 4 57","d7c6 f6g6 b6b5 c4b5","770","crushing endgame pawnEndgame short"
"8/5p2/r5p1/4k3/4P3/RK3PP1/7P/8 b - - 0 40","a6a3 b3a3 f7f5 e4f5","743","crushing endgame short"
"8/1k6/1p1N4/8/2p4n/2r4P/6P1/5RK1 b - - 1 44","b7a6 f1a1 c3a3 a1a3","703","anastasiaMate endgame mate mateIn2 short"
"3r4/r6p/5k1R/5p2/PP1p1N2/1K4P1/7P/8 b - - 16 46","f6e5 h6e6","797","endgame hookMate mate mateIn1 oneMove"
"q6k/6B1/1Q5p/p7/8/6PP/PPr5/6K1 b - - 0 42","h8h7 b6h6 h7g8 h6h8","742","crushing endgame short"
"3r2k1/pp3pp1/2p2q1p/3b4/P4r2/1P1BQ3/5PPP/2R1R1K1 b - - 7 25","d5b3 e3e8 d8e8 e1e8","777","kingsideAttack mate mateIn2 middlegame sacrifice short"
"2k1r3/1R5p/2P5/8/1n6/3r4/PP3P2/1K1R4 w - - 1 32","d1d3 e8e1 d3d1 e1d1","731","endgame mate mateIn2 short"
"6k1/1b1R3p/p5pP/1p4N1/6P1/1P1p4/1P2r3/K7 b - - 1 38","d3d2 d7d8 e2e8 d8e8","741","endgame mate mateIn2 short"
"r1bqkb1r/pp1pn3/2n1p2p/2p1P1p1/3N3B/2P5/PP3PPP/RN1QKB1R b KQkq - 1 9","c5d4 d1h5 e7g6 h5g6","782","crushing opening short"
"1r4k1/R6R/1r4p1/5p2/4p3/6P1/5PKP/8 b - - 0 40","g8f8 h7h8","754","endgame mate mateIn1 oneMove rookEndgame"
"8/2p5/Kb1p4/PP1P4/2P5/3k4/8/8 b - - 0 62","b6c5 b5b6 c7b6 a5b6 d3c4 b6b7 c5d4 b7b8q","798","advancedPawn bishopEndgame crushing endgame promotion veryLong"
"r6k/pb2NppR/1b6/1p1p2p1/1P6/2PR4/P4PK1/8 b - - 0 28","h8h7 d3h3","719","anastasiaMate endgame mate mateIn1 oneMove"
"6k1/5pp1/4p2p/1p1p4/2NP4/P3PP2/4K1PP/8 b - - 0 32","b5c4 a3a4 g8f8 a4a5","795","crushing defensiveMove endgame pawnEndgame quietMove short"
"r3kb1r/pb3ppp/3p4/3pQ1B1/7P/8/PP3PP1/R3KB1R b KQkq - 0 15","d6e5 f1b5 b7c6 b5c6","754","bodenMate mate mateIn2 middlegame short"
"2r2rk1/pp1n2pp/1q2p3/4p3/3Pp3/2P5/PP2Q1PP/R1B2R1K w - - 0 20","e2e4 f8f1","755","backRankMate hangingPiece mate mateIn1 middlegame oneMove"
"8/2kP3p/4P1p1/4K1P1/1p5P/8/8/8 w - - 1 48","e5d5 b4b3 d5e5 b3b2","707","advancedPawn crushing endgame pawnEndgame short"
"5r2/4Q1pk/pp5p/3p1r2/3Pn3/6B1/P5PP/R3Rq1K w - - 8 36","e1f1 f5f1 a1f1 f8f1","765","backRankMate mate mateIn2 middlegame short"
"r5k1/2Q2ppp/p3b3/3q4/8/P7/2P2PP1/4R1K1 b - - 3 26","a8c8 c7c8 e6c8 e1e8","763","backRankMate endgame mate mateIn2 sacrifice short"
"8/2pq1k1p/3bbpp1/p1p5/8/P1N2P2/1PP2BPP/3Q2K1 w - - 0 28","c3e4 d6h2 g1h2 d7d1","779","crushing discoveredAttack endgame kingsideAttack short"
"3r1rk1/5ppp/p1q1b3/4R3/1p6/1PN3Q1/PP3PPP/2R3K1 w - - 0 24","c3e2 c6c1 e2c1 d8d1 e5e1 d1e1","788","backRankMate fork long mate mateIn3 middlegame sacrifice"
"8/5p1k/2b2p1p/2pp1P1P/3p2N1/3P2R1/p4PK1/r7 b - - 1 40","a1b1 g4f6 h7h8 g3g8","799","arabianMate endgame mate mateIn2 short"
"1rN5/1P1r1kp1/5p1p/1R2p3/3b4/6P1/5PP1/1R4K1 w - - 10 41","b1d1 d4f2 g1f2 d7d1","782","crushing discoveredAttack endgame short"
"4r1k1/8/6p1/1R5p/3N4/3n4/6PP/4rRK1 w - - 2 43","b5g5 e1f1 g1f1 e8e1","779","attraction endgame mate mateIn2 short"
"6k1/np3ppp/1q2b3/1PrpPp2/p7/P7/1Q1N1PPP/RR4K1 w - - 0 26","b2d4 c5c1 b1c1 b6d4","713","advantage discoveredAttack middlegame short"
"2br4/R4ppp/1n1N4/2k5/8/5N2/5PPP/6K1 w - - 0 29","d6c8 d8d1 f3e1 d1e1","739","backRankMate endgame mate mateIn2 short"
"5rk1/P1R5/2p1b2p/2Pp2p1/8/8/4p1PP/4R2K w - - 2 40","c7b7 f8f1 e1f1 e2f1q","775","advancedPawn endgame mate mateIn2 promotion short"
"1r6/pp4k1/6p1/6q1/4Qrb1/P2B4/1PP5/1K4RR w - - 2 25","e4e3 f4f1 g1f1 g5e3","771","advantage discoveredAttack middlegame short"
"1R6/8/5p2/1P3k1p/8/6PK/1r6/8 w - - 5 49","h3h4 b2h2","792","endgame mate mateIn1 oneMove rookEndgame"
"r3kbnr/ppp1qppp/8/3Bp3/3nP3/5Q2/PPP2PPP/RNB2RK1 w kq - 6 9","f3c3 d4e2 g1h1 e2c3","787","crushing fork opening short"
"2k3r1/ppp2pp1/7p/3NP3/5rn1/P7/1P3PRP/R6K b - - 2 22","f4d4 d5e7 c8d7 e7g8","799","crushing endgame fork short"
"2k5/pr1nn1p1/4N1p1/8/B7/8/P7/3RK3 b - - 0 31","d7b6 d1d8","784","endgame mate mateIn1 oneMove"
"6k1/1p3ppp/4pn2/3r1b2/4pq2/r2P1N1P/4BPP1/2RR2K1 b - - 0 28","e4d3 c1c8 d5d8 c8d8 f6e8 d8e8","798","backRankMate long mate mateIn3 middlegame"
"2r1kr2/pp1n2Bp/4p1bQ/3p4/3P4/2q5/P3RPPP/4R1K1 b - - 3 23","f8f7 e2e6 f7e7 e6e7","790","crushing middlegame short"
"1r2r1k1/R1p2ppp/5n2/8/3P4/2bRB3/5PPP/6K1 w - - 0 22","d3c3 b8b1 c3c1 b1c1 e3c1 e8e1","718","backRankMate endgame long mate mateIn3"
"6k1/5p1p/5p2/8/3N2b1/1P2P3/r1P3PP/2KR4 w - - 2 26","d1f1 a2a1 c1d2 a1f1","716","advantage endgame master masterVsMaster short skewer superGM"
"5brk/pp2nprp/3p1p2/2q2B1Q/PP2PP2/2P4R/6PP/3R3K b - - 0 25","c5f2 h5h7 g7h7 h3h7","701","kingsideAttack mate mateIn2 middlegame sacrifice short"
"6rk/R7/5N2/8/2n3P1/7P/P4PK1/4r3 b - - 2 44","g8f8 a7h7","792","arabianMate endgame mate mateIn1 oneMove"
"r1bqk2r/pp2b2p/2np2pQ/5p2/8/2N5/PPP1PPPP/2KR1BNR w kq - 0 11","a2a3 e7g5 h6g5 d8g5","773","advantage fork opening short"
"r1b2qk1/pp3pBp/2p3p1/3n4/2P5/1P1n1N2/P1QN1PPP/4R1K1 b - - 0 17","f8g7 e1e8 g7f8 e8f8","715","crushing kingsideAttack middlegame short"
"r3r1k1/2p1bppp/p1Pq2n1/3Pp3/4P3/1Q3N2/PB3PPP/2R2K1R w - - 1 22","b2a3 d6a3 b3a3 e7a3","790","advantage middlegame short"
"2kr2r1/ppp2pPp/5n2/3b4/2p5/4QNP1/PPP3KP/3R4 w - - 2 21","e3h6 d5f3 g2f3 d8d1","761","advantage discoveredAttack middlegame short"
"b7/8/2p1pkp1/2B1p2p/1p2K2P/5PPB/8/8 w - - 0 44","c5b4 c6c5 e4e3 c5b4","784","bishopEndgame crushing discoveredAttack endgame short"
"5R2/1p6/p1p1p1P1/4P2Q/6P1/1P1p2k1/r7/7K w - - 5 46","g4g5 a2a1 h5d1 a1d1 f8f1 d1f1","794","endgame exposedKing long mate mateIn3 queenRookEndgame"
"5r2/pp2Nppk/1n6/6B1/3R4/1P6/P5rP/4K3 b - - 2 28","g2g5 d4h4 g5h5 h4h5","712","anastasiaMate endgame mate mateIn2 short"
"5r1k/1R4pp/p1p3q1/4pp2/1Q6/P4P1P/1PPr1BPK/4R3 b - - 0 33","d2f2 b4f8","765","endgame hangingPiece kingsideAttack mate mateIn1 oneMove"
"8/2p3pk/3p3p/2pQ1pq1/5P1n/p3Pn1P/2P3P1/R4RK1 w - - 1 35","f1f3 g5g2","772","endgame mate mateIn1 oneMove"
"3r2k1/2Q2ppp/5q2/p4b2/P7/5BP1/5P1P/4R1K1 b - - 0 26","d8c8 c7c8 f5c8 e1e8","788","backRankMate endgame mate mateIn2 sacrifice short"
"r1b1k2r/pppn1pp1/3b1q1p/4n2Q/3N1B2/1B6/PPP3PP/RN2R1K1 w kq - 6 14","b3f7 f6f7 h5f7 e8f7","754","advantage opening short"
"r3kbnr/ppp1pppp/6b1/q7/1n1P2P1/2N2N1P/PPPB1P2/R2QKB1R w KQkq - 3 9","d1e2 b4c2 e1d1 c2a1","786","advantage fork opening short"
"3q1r1k/1r2bp1p/p5pP/1p2Q1P1/3pP3/P2p4/1PP5/R1B1K2R b KQ - 1 23","e7f6 e5f6 d8f6 g5f6","759","advantage kingsideAttack middlegame short"
"2k5/p7/2p5/K1P5/5rr1/1P6/P5p1/2R1R1B1 w - - 1 46","a5a6 f4a4 b3a4 g4a4","737","endgame mate mateIn2 sacrifice short"
"8/8/4R2p/7B/8/2k5/r6P/2K4R w - - 0 35","e6h6 a2a1","727","endgame mate mateIn1 oneMove"
"r1bqkbnr/ppp2ppp/3p4/7Q/2BpP3/8/PPPP1PPP/RNB2RK1 b kq - 1 6","g8f6 h5f7","733","attackingF2F7 mate mateIn1 oneMove opening"
"8/6p1/6P1/5K2/7k/8/8/8 w - - 1 45","f5e6 h4g5 e6e5 g5g6","776","crushing endgame pawnEndgame short"
"8/p5kp/4N1p1/4pp2/P1R5/1P3PK1/2Pr2PP/6r1 b - - 5 30","g7h6 c4h4","750","anastasiaMate endgame mate mateIn1 oneMove"
"6k1/5r1p/4pppB/3b3R/8/2R5/2p1KPPP/r7 b - - 3 29","g6h5 c3c8 f7f8 c8f8","757","endgame mate mateIn2 short"
"rnb1kbnr/ppp2ppp/8/3N4/2p1P3/5N2/PP3PPP/R1B1KB1R b KQkq - 0 8","c7c6 d5c7","789","advantage oneMove opening"
"4r2k/5Rnp/2N5/2pPB3/8/4q3/6RK/8 b - - 3 33","e8e5 f7f8","798","endgame mate mateIn1 oneMove"
"7r/Q1pkbppp/p2p1n2/4P1B1/8/2q5/P1r2PPP/2R1R1K1 w - - 2 19","c1c2 c3e1","771","hangingPiece kingsideAttack mate mateIn1 middlegame oneMove"
"3r4/1p4kp/p1n3p1/3np3/2B5/6N1/PPP2PP1/1K5R w - - 2 22","h1d1 d5c3 b2c3 d8d1","778","advantage discoveredAttack endgame queensideAttack short"
"8/p5r1/2R1pk2/3p1p2/1P1P3p/P2BPn1P/5P1K/8 w - - 4 40","h2h1 g7g1","717","arabianMate endgame mate mateIn1 oneMove"
"8/5k2/6pp/8/K3pp2/P1P5/1P3PPP/8 w - - 0 38","a4b4 e4e3 f2e3 f4e3 c3c4 e3e2","700","advancedPawn crushing endgame long pawnEndgame"
"rn3rk1/2qbbppp/P1p1p3/2Pp4/R2Pn3/1Q2PN2/3B1PPP/1N2KB1R w K - 3 13","b3b7 c7b7 a6b7 a8a4","783","crushing middlegame short"
"r1b1k1nr/pppp1ppp/2nb4/8/4P2q/2P1QN2/PP3PPP/RNB1KB1R b KQkq - 4 6","h4f4 e3f4 d6f4 c1f4","765","advantage opening short"
"8/8/2P3R1/5p2/8/5k2/2r5/6K1 w - - 2 54","g1f1 c2c1","709","endgame master mate mateIn1 oneMove rookEndgame"
"r2qr1Qk/2pn2pp/1p3n1N/p7/4PP2/B1P5/P1P3PP/R4RK1 b - - 6 19","f6g8 h6f7","784","mate mateIn1 middlegame oneMove smotheredMate"
"2r4r/pp1pkp2/4pp1p/q3n3/4PP2/2P5/P1PQ2PP/2KR1B1R b - - 0 14","e5c4 d2d7 e7f8 d7c8","777","crushing interference middlegame short"
"2r1r2k/p4Qp1/7p/8/8/3PB3/P1q2PPP/R4RK1 w - - 0 23","f1c1 c2c1 a1c1 c8c1 e3c1 e8e1","763","backRankMate long mate mateIn3 middlegame sacrifice"
"r2q1r1k/ppp3pp/3b1p2/1B1Q4/3n4/4N2P/PPP2PP1/R3R1K1 w - - 2 16","d5d4 d6h2 g1h2 d8d4","724","advantage discoveredAttack middlegame short"
"6k1/5ppp/p2rq3/1p6/5P2/5Q1P/PPP3PK/3R4 b - - 4 47","d6d1 f3a8 d1d8 a8d8 e6e8 d8e8","774","endgame long mate mateIn3"
"r1b3k1/ppR2r1p/4pqp1/3p4/8/1B6/P3QPPP/2R3K1 b - - 5 22","b7b6 c7c8 a8c8 c1c8","783","advantage middlegame short"
"6k1/5rbp/q5p1/1r1QPpP1/p1pP1P2/P1P1B2P/1P5K/1R2R3 w - - 1 33","d5c4 b5b2 b1b2 a6c4","761","advantage discoveredAttack middlegame short"
"2r3k1/1bQ1Rppp/6q1/1p1p4/2n5/1B3P2/2P2BPP/6K1 b - - 4 25","b7a6 c7c8 a6c8 e7e8","757","backRankMate mate mateIn2 middlegame sacrifice short"
"r1b1kb1r/pp2q1pp/5p2/2pBn3/3p1Q2/8/PPPP1PPP/RNB1R1K1 w kq - 0 12","f4g3 e5f3 g2f3 e7e1","774","crushing discoveredAttack kingsideAttack opening short"
"r1bq1r2/1pp2kpB/p2p1b2/3Pn3/3Q4/2N5/PP3PPP/R1B2RK1 w - - 1 16","f2f4 e5f3 f1f3 f6d4","711","crushing discoveredAttack kingsideAttack opening short"
"7k/ppp1p2p/4Np2/3r4/8/1P6/P3nPPq/4QR1K w - - 0 22","h1h2 d5h5","738","anastasiaMate endgame mate mateIn1 oneMove"
"r7/ppp1q1rk/3p3p/3N1R2/3pP1P1/8/PPP5/2K2R2 b - - 1 27","e7e4 d5f6 h7h8 f6e4","772","advantage endgame fork short"
"1q3k2/p3b1r1/4Rp2/3R1Qp1/3P4/2P3P1/P4KPP/1r6 w - - 3 31","e6f6 e7f6 f5f6 g7f7","777","crushing middlegame pin short"
"3r2k1/p1p2pp1/1p1r4/8/5n1Q/8/P4PPP/1R4K1 w - - 5 30","g2g3 d6d1 b1d1 d8d1","728","endgame mate mateIn2 short"
"8/5p1k/5q1p/6p1/4Pn2/5P2/7R/2Q4K w - - 12 60","c1c2 f6a1 c2d1 a1d1","723","endgame mate mateIn2 short"
"2r2k2/7R/5p1p/p1pp1P2/6P1/8/P6P/7K b - - 2 34","c5c4 h7h8 f8e7 h8c8","779","crushing endgame rookEndgame short skewer"
"1k6/2rR4/8/6R1/1P6/2n3Pp/5PbP/6K1 w - - 0 41","d7d2 c3e2 d2e2 c7c1 e2e1 c1e1","748","clearance endgame long mate mateIn3 sacrifice"
"8/1p6/8/p6p/P4Qp1/3Q1nP1/1r4KP/4k3 w - - 3 52","g2h1 b2h2","762","arabianMate endgame mate mateIn1 oneMove"
"6k1/1p4pp/2r2p2/8/rB1R4/1R1p4/3P1PPP/1N4K1 w - - 1 31","b1c3 a4a1 b3b1 a1b1 c3b1 c6c1","739","backRankMate endgame long mate mateIn3"
"8/1R3pk1/1p2B2p/p1b5/P5P1/1P3r2/2P5/3K4 b - - 0 44","g7f6 b7f7 f6e6 f7f3","734","crushing endgame short skewer"
"r2q1rk1/3b1ppp/pbpp3n/1p1BP1N1/3n4/2NQ4/PP3PPP/R1B2RK1 b - - 0 14","c6d5 d3h7","797","kingsideAttack mate mateIn1 oneMove opening"
